"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"907",53,NA,"Deng","Guohong","G",20,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"908",53,NA,"Deng","Xilong","X",21,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"909",53,NA,"Ding","Wenyu","W",22,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"910",53,NA,"Feng","Yingmei","Y",23,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"911",53,NA,"Gan","Rui","R",24,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"912",53,NA,"Guo","Chuang","C",25,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"913",53,NA,"Guo","Weiqiang","W",26,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"914",53,NA,"He","Shuai","S",27,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"915",53,NA,"Jiang","Chen","C",28,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"916",53,NA,"Liang","Juanran","J",29,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"917",53,NA,"Li","Yi-Min","YM",30,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"918",53,NA,"Lin","Jun","J",31,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"919",53,NA,"Ling","Yun","Y",32,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"920",53,NA,"Liu","Haofei","H",33,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"921",53,NA,"Liu","Jianwei","J",34,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"922",53,NA,"Liu","Nianping","N",35,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"923",53,NA,"Liu","Shu-Qiang","SQ",36,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"924",53,NA,"Luo","Meng","M",37,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"925",53,NA,"Ma","Qiang","Q",38,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"926",53,NA,"Song","Qibing","Q",39,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"927",53,NA,"Sun","Wujianan","W",40,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"928",53,NA,"Wang","GaoXiang","G",41,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"929",53,NA,"Wang","Feng","F",42,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"930",53,NA,"Wang","Ying","Y",43,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"931",53,NA,"Wen","Xiaofeng","X",44,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"932",53,NA,"Wu","Qian","Q",45,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"933",53,NA,"Xu","Gang","G",46,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"934",53,NA,"Xie","Xiaowei","X",47,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"935",53,NA,"Xiong","Xinxin","X",48,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"936",53,NA,"Xing","Xudong","X",49,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"937",53,NA,"Xu","Hao","H",50,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"938",53,NA,"Yin","Chonghai","C",51,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"939",53,NA,"Yu","Dongdong","D",52,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"940",53,NA,"Yu","Kezhuo","K",53,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"941",53,NA,"Yuan","Jin","J",54,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"942",53,NA,"Zhang","Biao","B",55,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"943",53,NA,"Zhang","Peipei","P",56,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"944",53,NA,"Zhang","Tong","T",57,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"945",53,NA,"Zhao","Jincun","J",58,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"946",53,NA,"Zhao","Peidong","P",59,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"947",53,NA,"Zhou","Jianfeng","J",60,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"948",53,NA,"Zhou","Wei","W",61,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"949",53,NA,"Zhong","Sujuan","S",62,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"950",53,NA,"Zhong","Xiaosong","X",63,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"951",53,NA,"Zhang","Shuye","S",64,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"952",53,NA,"Zhu","Lin","L",65,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"953",53,NA,"Zhu","Ping","P",66,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"954",53,NA,"Zou","Bin","B",67,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"955",53,NA,"Zou","Jiahua","J",68,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"956",53,NA,"Zuo","Zengtao","Z",69,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"957",53,NA,"Bai","Fan","F",70,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"958",53,NA,"Huang","Xi","X",71,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"959",53,NA,"Zhou","Penghui","P",72,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"960",53,NA,"Jiang","Qinghua","Q",73,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"961",53,NA,"Huang","Zhiwei","Z",74,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"962",53,NA,"Bei","Jin-Xin","JX",75,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"963",53,NA,"Wei","Lai","L",76,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"964",53,NA,"Bian","Xiu-Wu","XW",77,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"965",53,NA,"Liu","Xindong","X",78,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"966",53,NA,"Cheng","Tao","T",79,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"967",53,NA,"Li","Xiangpan","X",80,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"968",53,NA,"Zhao","Pingsen","P",81,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"969",53,NA,"Wang","Fu-Sheng","FS",82,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"970",53,NA,"Wang","Hongyang","H",83,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"971",53,NA,"Su","Bing","B",84,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"972",53,NA,"Zhang","Zheng","Z",85,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"973",53,NA,"Qu","Kun","K",86,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"974",53,NA,"Wang","Xiaoqun","X",87,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"975",53,NA,"Chen","Jiekai","J",88,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"976",53,NA,"Jin","Ronghua","R",89,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"977",53,NA,"Zhang","Zemin","Z",90,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"978",54,NA,"Bittner","Stefan","S",1,"A lymphocyte-glia connection sets the pace for smoldering inflammation.","34767775"
"979",54,NA,"Zipp","Frauke","F",2,"A lymphocyte-glia connection sets the pace for smoldering inflammation.","34767775"
"980",55,NA,"Rampelt","Heike","H",1,"Morpholinos meet mitochondria: Targeting organellar gene expression.","34767774"
"981",55,NA,"Pfanner","Nikolaus","N",2,"Morpholinos meet mitochondria: Targeting organellar gene expression.","34767774"
"982",56,NA,"Maxwell","Karen L","KL",1,"Cyclic pyrimidines jump on the anti-phage bandwagon.","34767773"
"983",57,NA,"Yap","Chloe X","CX",1,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"984",57,NA,"Henders","Anjali K","AK",2,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"985",57,NA,"Alvares","Gail A","GA",3,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"986",57,NA,"Wood","David L A","DLA",4,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"987",57,NA,"Krause","Lutz","L",5,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"988",57,NA,"Tyson","Gene W","GW",6,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"989",57,NA,"Restuadi","Restuadi","R",7,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"990",57,NA,"Wallace","Leanne","L",8,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"991",57,NA,"McLaren","Tiana","T",9,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"992",57,NA,"Hansell","Narelle K","NK",10,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"993",57,NA,"Cleary","Dominique","D",11,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"994",57,NA,"Grove","Rachel","R",12,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"995",57,NA,"Hafekost","Claire","C",13,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"996",57,NA,"Harun","Alexis","A",14,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"997",57,NA,"Holdsworth","Helen","H",15,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"998",57,NA,"Jellett","Rachel","R",16,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"999",57,NA,"Khan","Feroza","F",17,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1000",57,NA,"Lawson","Lauren P","LP",18,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1001",57,NA,"Leslie","Jodie","J",19,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1002",57,NA,"Frenk","Mira Levis","ML",20,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1003",57,NA,"Masi","Anne","A",21,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1004",57,NA,"Mathew","Nisha E","NE",22,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1005",57,NA,"Muniandy","Melanie","M",23,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1006",57,NA,"Nothard","Michaela","M",24,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1007",57,NA,"Miller","Jessica L","JL",25,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1008",57,NA,"Nunn","Lorelle","L",26,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1009",57,NA,"Holtmann","Gerald","G",27,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1010",57,NA,"Strike","Lachlan T","LT",28,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1011",57,NA,"de Zubicaray","Greig I","GI",29,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1012",57,NA,"Thompson","Paul M","PM",30,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1013",57,NA,"McMahon","Katie L","KL",31,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1014",57,NA,"Wright","Margaret J","MJ",32,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
"1015",57,NA,"Visscher","Peter M","PM",33,"Autism-related dietary preferences mediate autism-gut microbiome associations.","34767757"
