FirstName,LastName,Order,PMID,DOI,Journal,Field,CitationCount,Gender,Date.Received,Date.Published,Title,Address
Chen,Zhu,4,34661216,10.1039/d1cs00529d,Chemical Society reviews,Chemistry,1,M,6/4/21,9/1/21,"Radical-mediated rearrangements: past, present, and future.","Key Laboratory of Organic Synthesis of Jiangsu Province, College of Chemistry, Chemical Engineering and Materials Science, Soochow University, 199 Ren-Ai Road, Suzhou, Jiangsu 215123, China. chzhu@suda.edu"
Conor,Sharp,1,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"National Research Council Associateship Program and Electronic Science and Technology Division, U.S. Naval Research Laboratory, Washington, DC 20375, USA"
Brandon,Bukowski,2,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208, USA"
Hongyu,Li,3,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Materials Science and Chemical Engineering, Stony Brook University, Stony Brook, New York 11794, USA"
Eric,Johnson,4,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemistry, Virginia Tech, Blacksburg, Virginia 24061, USA. jrmorris@vt"
Stefan,Ilic,5,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemistry, Virginia Tech, Blacksburg, Virginia 24061, USA. jrmorris@vt"
Amanda,Morris,6,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,F,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemistry, Virginia Tech, Blacksburg, Virginia 24061, USA. jrmorris@vt"
Dilip,Gersappe,7,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Materials Science and Chemical Engineering, Stony Brook University, Stony Brook, New York 11794, USA"
Randall,Snurr,8,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208, USA"
John,Morris,9,34661217,10.1039/d1cs00558h,Chemical Society reviews,Chemistry,1,M,6/14/21,8/25/21,Nanoconfinement and mass transport in metal-organic frameworks.,"Department of Chemistry, Virginia Tech, Blacksburg, Virginia 24061, USA. jrmorris@vt"
Ying,Kong,1,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,F,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Jiazhi,Duan,2,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Feng,Liu,3,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Lin,Han,4,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,F,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"Institute of Marine Science and Technology, Shandong University, Qingdao, 266200, China. hanlin@sdu.edu"
Gang,Li,5,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"Neurological Surgery, Qilu Hospital of Shandong University, Jinan, 250012, China"
Chunhui,Sun,6,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"Collaborative Innovation Center of Technology and Equipment for Biological Diagnosis and Therapy in Universities of Shandong, Institute for Advanced Interdisciplinary Research (iAIR), University of Jinan, Jinan, 250022, China"
Yuanhua,Sang,7,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,F,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Shuhua,Wang,8,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,F,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Fan,Yi,9,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"The Key Laboratory of Infection and Immunity of Shandong Province, Department of Pharmacology, School of Basic Medical Science, Shandong University, Jinan, 250012, China. fanyi@sdu.edu"
Hong,Liu,10,34661592,10.1039/d1cs00572c,Chemical Society reviews,Chemistry,0,M,7/15/21,10/18/21,Regulation of stem cell fate using nanostructure-mediated physical signals.,"State Key Laboratory of Crystal Materials, Shandong University, Jinan, 250100, China. hongliu@sdu.edu"
Sruthi,Usha,1,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,F,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,"Biomedical Engineering, Department of Applied Mechanics, Indian Institute of Technology Madras (IITM), India. vvrsai@iitm.ac"
Hariharan,Manoharan,2,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,"Biomedical Engineering, Department of Applied Mechanics, Indian Institute of Technology Madras (IITM), India. vvrsai@iitm.ac"
Rehan,Deshmukh,3,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,"Biomedical Engineering, Department of Applied Mechanics, Indian Institute of Technology Madras (IITM), India. vvrsai@iitm.ac"
Ruslan,Álvarez-Diduk,4,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,Nanobioelectronics &amp
Enric,Calucho,5,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,Nanobioelectronics &amp
V,Sai,6,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,"Biomedical Engineering, Department of Applied Mechanics, Indian Institute of Technology Madras (IITM), India. vvrsai@iitm.ac"
Arben,Merkoçi,7,34673860,10.1039/d1cs00137j,Chemical Society reviews,Chemistry,1,M,7/17/21,10/21/21,Attomolar analyte sensing techniques (AttoSens): a review on a decade of progress on chemical and biosensing nanoplatforms.,Nanobioelectronics &amp
Xin,Wu,1,34676850,10.1039/d1cs00841b,Chemical Society reviews,Chemistry,1,F,9/5/21,10/22/21,"Designs from single junctions, heterojunctions to multijunctions for high-performance perovskite solar cells.","Department of Chemistry, City University of Hong Kong, Kowloon 999077, Hong Kong. zonglzhu@cityu.edu"
Bo,Li,2,34676850,10.1039/d1cs00841b,Chemical Society reviews,Chemistry,1,M,9/5/21,10/22/21,"Designs from single junctions, heterojunctions to multijunctions for high-performance perovskite solar cells.","Department of Materials Science and Engineering, City University of Hong Kong, Kowloon 999077, Hong Kong"
Zonglong,Zhu,3,34676850,10.1039/d1cs00841b,Chemical Society reviews,Chemistry,1,M,9/5/21,10/22/21,"Designs from single junctions, heterojunctions to multijunctions for high-performance perovskite solar cells.","Department of Chemistry, City University of Hong Kong, Kowloon 999077, Hong Kong. zonglzhu@cityu.edu"
Chu-Chen,Chueh,4,34676850,10.1039/d1cs00841b,Chemical Society reviews,Chemistry,1,M,9/5/21,10/22/21,"Designs from single junctions, heterojunctions to multijunctions for high-performance perovskite solar cells.","Department of Chemical Engineering and Advanced Research Center for Green Materials Science and Technology, National Taiwan University, Taipei, 10617, Taiwan. cchueh@ntu.edu"
Alex,Jen,5,34676850,10.1039/d1cs00841b,Chemical Society reviews,Chemistry,1,M,9/5/21,10/22/21,"Designs from single junctions, heterojunctions to multijunctions for high-performance perovskite solar cells.","Department of Chemistry, City University of Hong Kong, Kowloon 999077, Hong Kong. zonglzhu@cityu.edu"
Jiefeng,Hu,1,34709239,10.1039/d0cs00843e,Chemical Society reviews,Chemistry,0,F,4/25/21,10/28/21,Recent advances in asymmetric borylation by transition metal catalysis.,"Institute of Inorganic Chemistry, and Institute for Sustainable Chemistry &amp"
Matthias,Ferger,2,34709239,10.1039/d0cs00843e,Chemical Society reviews,Chemistry,0,M,4/25/21,10/28/21,Recent advances in asymmetric borylation by transition metal catalysis.,"Institute of Inorganic Chemistry, and Institute for Sustainable Chemistry &amp"
Zhuangzhi,Shi,3,34709239,10.1039/d0cs00843e,Chemical Society reviews,Chemistry,0,M,4/25/21,10/28/21,Recent advances in asymmetric borylation by transition metal catalysis.,"State Key Laboratory of Coordination Chemistry, Chemistry and Biomedicine Innovation Center (ChemBIC), School of Chemistry and Chemical Engineering, Nanjing University, 210093 Nanjing, China. shiz@nju.edu"
Todd,Marder,4,34709239,10.1039/d0cs00843e,Chemical Society reviews,Chemistry,0,M,4/25/21,10/28/21,Recent advances in asymmetric borylation by transition metal catalysis.,"Institute of Inorganic Chemistry, and Institute for Sustainable Chemistry &amp"
Shiyong,Chu,1,34719701,10.1039/d1cs00442e,Chemical Society reviews,Chemistry,0,M,7/4/21,11/1/21,Advanced cobalt-free cathode materials for sodium-ion batteries.,"College of Engineering and Applied Sciences, Jiangsu Key Laboratory of Artificial Functional Materials, National Laboratory of Solid State Microstructures, Collaborative Innovation Centre of Advanced Microstructures, Nanjing University, Nanjing 210093, China. shguo@nju.edu"
Shaohua,Guo,2,34719701,10.1039/d1cs00442e,Chemical Society reviews,Chemistry,0,M,7/4/21,11/1/21,Advanced cobalt-free cathode materials for sodium-ion batteries.,"College of Engineering and Applied Sciences, Jiangsu Key Laboratory of Artificial Functional Materials, National Laboratory of Solid State Microstructures, Collaborative Innovation Centre of Advanced Microstructures, Nanjing University, Nanjing 210093, China. shguo@nju.edu"
Haoshen,Zhou,3,34719701,10.1039/d1cs00442e,Chemical Society reviews,Chemistry,0,M,7/4/21,11/1/21,Advanced cobalt-free cathode materials for sodium-ion batteries.,"College of Engineering and Applied Sciences, Jiangsu Key Laboratory of Artificial Functional Materials, National Laboratory of Solid State Microstructures, Collaborative Innovation Centre of Advanced Microstructures, Nanjing University, Nanjing 210093, China. shguo@nju.edu"
Susan,Kauzlarich,1,34726681,10.1039/d1cs00538c,Chemical Society reviews,Chemistry,0,F,6/6/21,11/2/21,Recent developments in germanium containing clusters in intermetallics and nanocrystals.,"Chemistry Department, One Shields Ave, University of California, Davis, CA 95616, USA. smkauzlarich@ucdavis"
Zheng,Ju,2,34726681,10.1039/d1cs00538c,Chemical Society reviews,Chemistry,0,M,6/6/21,11/2/21,Recent developments in germanium containing clusters in intermetallics and nanocrystals.,"Chemistry Department, One Shields Ave, University of California, Davis, CA 95616, USA. smkauzlarich@ucdavis"
Emily,Tseng,3,34726681,10.1039/d1cs00538c,Chemical Society reviews,Chemistry,0,F,6/6/21,11/2/21,Recent developments in germanium containing clusters in intermetallics and nanocrystals.,"Chemistry Department, One Shields Ave, University of California, Davis, CA 95616, USA. smkauzlarich@ucdavis"
Jesse,Lundervold,4,34726681,10.1039/d1cs00538c,Chemical Society reviews,Chemistry,0,M,6/6/21,11/2/21,Recent developments in germanium containing clusters in intermetallics and nanocrystals.,"Chemistry Department, One Shields Ave, University of California, Davis, CA 95616, USA. smkauzlarich@ucdavis"
Shaohua,Zhang,1,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,M,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"Key Laboratory for Green Chemical Technology of Ministry of Education, School of Chemical Engineering and Technology, Tianjin University, Tianjin 300072, China. zhyjiang@tju.edu"
Shusong,Liu,2,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,M,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"School of Environmental Science and Engineering, Tianjin University, Tianjin 300072, China. shijiafu@tju.edu"
Yiying,Sun,3,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,F,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"Key Laboratory for Green Chemical Technology of Ministry of Education, School of Chemical Engineering and Technology, Tianjin University, Tianjin 300072, China. zhyjiang@tju.edu"
Shihao,Li,4,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,M,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"Key Laboratory for Green Chemical Technology of Ministry of Education, School of Chemical Engineering and Technology, Tianjin University, Tianjin 300072, China. zhyjiang@tju.edu"
Jiafu,Shi,5,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,M,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"School of Environmental Science and Engineering, Tianjin University, Tianjin 300072, China. shijiafu@tju.edu"
Zhongyi,Jiang,6,34734949,10.1039/d1cs00392e,Chemical Society reviews,Chemistry,0,M,6/30/21,11/4/21,Enzyme-photo-coupled catalytic systems.,"Key Laboratory for Green Chemical Technology of Ministry of Education, School of Chemical Engineering and Technology, Tianjin University, Tianjin 300072, China. zhyjiang@tju.edu"
Kristie,Darrah,1,34739027,10.1039/d1cs00257k,Chemical Society reviews,Chemistry,0,F,3/12/21,11/5/21,Translational control of gene function through optically regulated nucleic acids.,"Department of Chemistry, University of Pittsburgh, Pittsburgh, Pennsylvania, 15260, USA. deiters@pitt"
Alexander,Deiters,2,34739027,10.1039/d1cs00257k,Chemical Society reviews,Chemistry,0,M,3/12/21,11/5/21,Translational control of gene function through optically regulated nucleic acids.,"Department of Chemistry, University of Pittsburgh, Pittsburgh, Pennsylvania, 15260, USA. deiters@pitt"
Rima,Sengupta,1,34747949,10.1039/d1cs00666e,Chemical Society reviews,Chemistry,0,F,7/23/21,11/8/21,Inverted and fused expanded heteroporphyrins.,"Department of Chemistry, Indian Institute of Technology Bombay, Powai, Mumbai-400076, India. ravikanth@chem.iitb.ac"
Mangalampalli,Ravikanth,2,34747949,10.1039/d1cs00666e,Chemical Society reviews,Chemistry,0,M,7/23/21,11/8/21,Inverted and fused expanded heteroporphyrins.,"Department of Chemistry, Indian Institute of Technology Bombay, Powai, Mumbai-400076, India. ravikanth@chem.iitb.ac"
Tavarekere,Chandrashekar,3,34747949,10.1039/d1cs00666e,Chemical Society reviews,Chemistry,0,M,7/23/21,11/8/21,Inverted and fused expanded heteroporphyrins.,"National Institute of Science Education and Research Bhubaneswar, P.O. Jatni, Khurda 752050, Odisha, India. tkc@niser.ac"
