"","ForeName","X","DOI","Middle1","Middle2","LastName","Order","Title","PMID","Journal","Address","CitationCount","proportion_male","proportion_female","gender","year_min","year_max"
"1842","Nattawadee",1542,"10.1038/s41596-021-00601-6","","","Panyain",3,"Proteome-wide analysis of protein lipidation using chemical probes: in-gel fluorescence visualization, identification and quantification of N-myristoylation, N- and S-acylation, O-cholesterylation, S-farnesylation and S-geranylgeranylation.",34707257,"Nature protocols","Department of Chemistry, Imperial College London, Molecular Sciences Research Hub, London, UK",0,NA,NA,NA,NA,NA
"1843","Nausicaa",1809,"10.15252/embj.2020105026","V","","Licata",1,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.",34791698,"The EMBO journal","Department of Cellular, Computational and Integrative Biology, University of Trento, Trento, Italy",0,NA,NA,NA,NA,NA
"1844","Naveenchandra",158,"10.1016/j.cell.2021.09.035","","","Suryadevara",13,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.",34715022,"Cell","Vanderbilt Vaccine Center, Vanderbilt University Medical Center, Nashville, TN 37232, USA",0,NA,NA,NA,NA,NA
"1845","Navid",1592,"10.1038/s41596-021-00611-4","","","Farahani",3,"Tutorial: methods for three-dimensional visualization of archival tissue material.",34716449,"Nature protocols","Strateos, Menlo Park, CA, USA",0,0.9562,0.0438,"male",1932,2012
"1846","Nayvin",1358,"10.1016/j.cell.2021.12.004","W","","Chew",4,"Discovering dominant tumor immune archetypes in a pan-cancer census.",34963056,"Cell","Department of Pathology, University of California, San Francisco, San Francisco, CA 94143, USA",0,NA,NA,NA,NA,NA
"1847","Neil",1432,"10.1038/s41580-021-00398-y","P","","Blackledge",1,"The molecular principles of gene regulation by Polycomb repressive complexes.",34400841,"Nature reviews. Molecular cell biology","Department of Biochemistry, University of Oxford, Oxford, UK. neil.blackledge@bioch.ox.ac",0,0.9964,0.0036,"male",1932,2012
"1848","Neiman",2687,"10.15252/msb.202110625","","","Cruz",6,"A genome-scale TF-DNA interaction network of transcriptional regulation of Arabidopsis primary and specialized metabolism.",34816587,"Molecular systems biology","Department of Plant Biology and Genome Center, University of California, Davis, Davis, CA, USA",0,0.9821,0.0179,"male",1932,2012
"1849","Nell",2514,"10.15252/embj.2021108944","","","Saunders",4,"SARS-CoV-2 Alpha, Beta, and Delta variants display enhanced Spike-mediated syncytia formation.",34601723,"The EMBO journal","Virus &amp",0,0.0031,0.9969,"female",1932,2012
"1850","Neno",1954,"10.15252/embj.2020107264","T","","Pokrajac",10,"Photoreceptor nanotubes mediate the in vivo exchange of intracellular material.",34494680,"The EMBO journal","Donald K. Johnson Eye Institute, Krembil Research Institute, University Health Network, Toronto, ON, Canada",3,1,0,"male",1932,2012
"1851","Nerea",1858,"10.15252/embj.2020105862","","","Blanes Ruiz",5,"RIF1 and KAP1 differentially regulate the choice of inactive versus active X chromosomes.",34786738,"The EMBO journal","Blizard Institute, Centre for Genomics and Child Health, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, London, UK",1,0,1,"female",1932,2012
"1852","Neville",1436,"10.1038/s41580-021-00414-1","E","","Sanjana",1,"Voices of the new generation: open science is good for science (and for you).",34381203,"Nature reviews. Molecular cell biology","New York Genome Center, New York, NY, USA. neville@sanjanalab",0,0.9922,0.0078,"male",1932,2012
"1853","Nhu",1690,"10.1038/s41596-021-00626-x","T","","Nguyen",6,"Defining genome-wide CRISPR-Cas genome-editing nuclease activity with GUIDE-seq.",34773119,"Nature protocols","Molecular Pathology Unit, Massachusetts General Hospital, Charlestown, MA, USA",0,0,1,"female",1932,2012
"1854","Nhung",2753,"10.15252/msb.202110851","","","Pham",58,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.",34939300,"Molecular systems biology","",0,0,1,"female",1932,2012
"1855","Nianping",533,"10.1016/j.cell.2021.10.023","","","Liu",35,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"1856","Nianshuang",1665,"10.1038/s41596-021-00623-0","","","Wang",15,"Expression and characterization of SARS-CoV-2 spike proteins.",34611365,"Nature protocols","Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA",0,NA,NA,NA,NA,NA
"1857","Nicholas",1185,"10.1016/j.cell.2021.11.031","O","","Markham",7,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.",34910928,"Cell","Epithelial Biology Center, Vanderbilt University Medical Center, Nashville, TN, USA",0,0.9963,0.0037,"male",1932,2012
"1858","Nicholas",1125,"10.1016/j.cell.2021.11.029","T","","Seyfried",13,"Posttranslational Modifications Mediate the Structural Diversity of Tauopathy Strains.",34890553,"Cell","",0,0.9963,0.0037,"male",1932,2012
"1859","Nicholas",2529,"10.15252/embj.2021108966","A","","May",9,"MARCO+ lymphatic endothelial cells sequester arthritogenic alphaviruses to limit viremia and viral dissemination.",34618370,"The EMBO journal","Department of Immunology and Microbiology, University of Colorado School of Medicine, Aurora, CO, USA",0,0.9963,0.0037,"male",1932,2012
"1860","Nicholas",2373,"10.15252/embj.2021108610","G","","Housden",3,"Porin threading drives receptor disengagement and establishes active colicin transport through Escherichia coli OmpF.",34515361,"The EMBO journal","Department of Biochemistry, University of Oxford, Oxford, UK",0,0.9963,0.0037,"male",1932,2012
"1861","Nicholas",2475,"10.15252/embj.2021108823","G","","Brown",14,"Functional conservation and divergence of the helix-turn-helix motif of E2 ubiquitin-conjugating enzymes.",34942047,"The EMBO journal","Department of Pharmacology and Lineberger Comprehensive Cancer Center, University of North Carolina School of Medicine, Chapel Hill, NC, USA",0,0.9963,0.0037,"male",1932,2012
"1862","Nicola",661,"10.1016/j.cell.2021.10.031","","","Perra",9,"Infodemics: A new challenge for public health.",34890548,"Cell","Networks and Urban Systems Centre, University of Greenwich, London, UK",1,0.3004,0.6996,"female",1932,2012
"1863","Nicola",585,"10.1016/j.cell.2021.10.026","","","Segata",14,"Over-celling fetal microbial exposure.",34822779,"Cell","Department CIBIO, University of Trento, Trento, Italy",0,0.3004,0.6996,"female",1932,2012
"1864","Nicolas",2280,"10.15252/embj.2021108341","","","Reyes",8,"The ion-coupling mechanism of human excitatory amino acid transporters.",34747040,"The EMBO journal","Membrane Protein Mechanisms Unit, Institut Pasteur, Paris, France",0,0.9975,0.0025,"male",1932,2012
"1865","Nicolas",2124,"10.15252/embj.2021108008","H","","Thomä",10,"The CRL4DCAF1 cullin-RING ubiquitin ligase is activated following a switch in oligomerization state.",34595758,"The EMBO journal","Friedrich Miescher Institute for Biomedical Research, Basel, Switzerland",0,0.9975,0.0025,"male",1932,2012
"1866","Nicole",1671,"10.1038/s41596-021-00623-0","V","","Johnson",12,"Expression and characterization of SARS-CoV-2 spike proteins.",34611365,"Nature protocols","Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA",0,0.0032,0.9968,"female",1932,2012
"1867","Nicole",1957,"10.15252/embj.2020107264","E","","Yan",2,"Photoreceptor nanotubes mediate the in vivo exchange of intracellular material.",34494680,"The EMBO journal","Donald K. Johnson Eye Institute, Krembil Research Institute, University Health Network, Toronto, ON, Canada",3,0.0032,0.9968,"female",1932,2012
"1868","Nicole",1328,"10.1016/j.cell.2021.12.002","","","Doria-Rose",35,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA",6,0.0032,0.9968,"female",1932,2012
"1869","Niels",2502,"10.15252/embj.2021108903","A","","Müller",5,"The Hda1 histone deacetylase limits divergent non-coding transcription and restricts transcription initiation frequency.",34661296,"The EMBO journal","Copenhagen Plant Science Centre, Department of Plant and Environmental Sciences, University of Copenhagen, Frederiksberg C, Denmark",0,1,0,"male",1932,2012
"1870","Nikhil",809,"10.1016/j.cell.2021.11.007","S","","Joshi",16,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.",34852236,"Cell","Department of Immunobiology, Yale University School of Medicine, New Haven, CT 06520, USA. Electronic address: nikhil.joshi@yale",1,1,0,"male",1932,2012
"1871","Nikita",1434,"10.1038/s41580-021-00399-x","B","","Gudimchuk",1,"Regulation of microtubule dynamics, mechanics and function through the growing tip.",34408299,"Nature reviews. Molecular cell biology","Department of Physics, Lomonosov Moscow State University, Moscow, Russia. ngudimch@gmail",0,0.1583,0.8417,"female",1932,2012
"1872","Nikko",2842,NA,"","","Brix",1,"Analysis of clonogenic growth in vitro.",34697469,NA,NA,NA,0.933,0.067,"male",1932,2012
"1873","Nikolai",1612,"10.1038/s41596-021-00616-z","","","Slavov",7,"Multiplexed single-cell proteomics using SCoPE2.",34716448,"Nature protocols","Department of Bioengineering, Northeastern University, Boston, MA, USA. nslavov@northeastern",0,1,0,"male",1932,2012
"1874","Nikolaos",2350,"10.15252/embj.2021108591","","","Louros",4,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.",34842295,"The EMBO journal","Switch Laboratory, VIB-KU Leuven Center for Brain and Disease Research, Leuven, Belgium",0,1,0,"male",1932,2012
"1875","Nikolaus",450,"10.1016/j.cell.2021.10.019","","","Pfanner",2,"Morpholinos meet mitochondria: Targeting organellar gene expression.",34767774,"Cell","Institute of Biochemistry and Molecular Biology, ZBMZ, Faculty of Medicine, University of Freiburg, 79104 Freiburg, Germany",0,1,0,"male",1932,2012
"1876","Nikolay",1687,"10.1038/s41596-021-00626-x","L","","Malinin",1,"Defining genome-wide CRISPR-Cas genome-editing nuclease activity with GUIDE-seq.",34773119,"Nature protocols","Department of Hematology, St. Jude Children's Research Hospital, Memphis, TN, USA",0,1,0,"male",1932,2012
"1877","Nikolina",64,"10.1016/j.cell.2021.09.022","","","Radulovich",19,"Spatially confined sub-tumor microenvironments in pancreatic cancer.",34644529,"Cell","Princess Margaret Living Biobank Core, University Health Network, Toronto, ON M5G 1L7, Canada",0,0,1,"female",1932,2012
"1878","Nils",918,"10.1016/j.cell.2021.11.016","","","Wellhausen",8,"An NK-like CAR T cell transition in CAR T cell dysfunction.",34861191,"Cell","Center for Cellular Immunotherapies, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104, USA",0,1,0,"male",1932,2012
"1879","Nina",2698,"10.15252/msb.202110847","","","Alperovich",7,"The genotype-phenotype landscape of an allosteric protein.",34913592,"Molecular systems biology","",0,0.002,0.998,"female",1932,2012
"1880","Nina",2491,"10.15252/embj.2021108883","M","","Rzechorzek",5,"CRYPTOCHROMES promote daily protein homeostasis.",34842284,"The EMBO journal","MRC Laboratory of Molecular Biology, Cambridge, UK",0,0.002,0.998,"female",1932,2012
"1881","Nir",1181,"10.1016/j.cell.2021.11.031","","","Hacohen",34,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.",34910928,"Cell","Broad Institute of Massachusetts Institute of Technology and Harvard, Cambridge, MA, USA",0,1,0,"male",1932,2012
"1882","Nirmal",1998,"10.15252/embj.2020107532","","","Kannayian",7,"Molecular diversity of diencephalic astrocytes reveals adult astrogenesis regulated by Smad4.",34549820,"The EMBO journal","Molecular Neurobiology, Department of Psychiatry, LMU Munich, Munich, Germany",0,1,0,"male",1932,2012
"1883","Nirmalya",151,"10.1016/j.cell.2021.09.034","","","Dasgupta",4,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.",34715021,"Cell","Aging, Cancer and Immuno-oncology Program, Sanford Burnham Prebys Medical Discovery Institute, La Jolla, CA 92037, USA",0,NA,NA,NA,NA,NA
"1884","Nisha",373,"10.1016/j.cell.2021.10.015","E","","Mathew",22,"Autism-related dietary preferences mediate autism-gut microbiome associations.",34767757,"Cell","School of Psychiatry, Faculty of Medicine, University of New South Wales, Sydney, New South Wales 2052, Australia",0,0,1,"female",1932,2012
"1885","Nishanth",2626,"10.15252/msb.202110260","Ulhas","","Nair",8,"Genome-scale metabolic modeling reveals SARS-CoV-2-induced metabolic changes and antiviral targets.",34709707,"Molecular systems biology","Cancer Data Science Laboratory (CDSL), National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, MD, USA",0,1,0,"male",1932,2012
"1886","Nitin",837,"10.1016/j.cell.2021.11.008","","","Singh",24,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.",34822785,"Cell","",0,1,0,"male",1932,2012
"1887","Nitzan",108,"10.1016/j.cell.2021.09.031","","","Tal",1,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.",34644530,"Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel",8,NA,NA,NA,NA,NA
"1888","Noah",1939,"10.15252/embj.2020106973","F","","Shroyer",15,"Ontogeny and function of the circadian clock in intestinal organoids.",34704277,"The EMBO journal","Gastroenterology and Hepatology, Baylor College of Medicine, Houston, TX, USA",0,0.995,0.005,"male",1932,2012
"1889","Noah",365,"10.1016/j.cell.2021.10.014","","","Ollikainen",4,"RNA promotes the formation of spatial compartments in the nucleus.",34739832,"Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA",7,0.995,0.005,"male",1932,2012
"1890","Noah",1550,"10.1038/s41596-021-00606-1","","","Hopkins",2,"Mutate-and-chemical-shift-fingerprint (MCSF) to characterize excited states in RNA using NMR spectroscopy.",34608336,"Nature protocols","Department of Medical Biochemistry and Biophysics, Karolinska Institute, Stockholm, Sweden",0,0.995,0.005,"male",1932,2012
"1891","Nobuhiko",1962,"10.15252/embj.2020107264","","","Tachibana",6,"Photoreceptor nanotubes mediate the in vivo exchange of intracellular material.",34494680,"The EMBO journal","Donald K. Johnson Eye Institute, Krembil Research Institute, University Health Network, Toronto, ON, Canada",3,NA,NA,NA,NA,NA
"1892","Nobuyuki",2260,"10.15252/embj.2021108299","","","Sugata",2,"Nascent polypeptide within the exit tunnel stabilizes the ribosome to counteract risky translation.",34672004,"The EMBO journal","School of Life Science and Technology, Tokyo Institute of Technology, Yokohama, Japan",0,NA,NA,NA,NA,NA
