"","ForeName","Middle1","Middle2","LastName","PMID","Title","DOI","Journal","Address","Unique"
"1477","Xiaolong","","","Liu",34678143,"Glycogen accumulation and phase separation drives liver tumor initiation.","10.1016/j.cell.2021.10.001","Cell","The United Innovation of Mengchao Hepatobiliary Technology Key Laboratory of Fujian Province, Mengchao Hepatobiliary Hospital of Fujian Medical University, The Liver Center of Fujian Province, Fuzhou 350025, P.R. China","Xiaolong Liu 34678143"
"1478","Lanfen","","","Chen",34678143,"Glycogen accumulation and phase separation drives liver tumor initiation.","10.1016/j.cell.2021.10.001","Cell","State Key Laboratory of Cellular Stress Biology, Innovation Center for Cell Signaling Network, School of Life Sciences, Xiamen University, Xiamen, Fujian 361102, China. Electronic address: chenlanfen@xmu.edu","Lanfen Chen 34678143"
"1479","Dawang","","","Zhou",34678143,"Glycogen accumulation and phase separation drives liver tumor initiation.","10.1016/j.cell.2021.10.001","Cell","State Key Laboratory of Cellular Stress Biology, Innovation Center for Cell Signaling Network, School of Life Sciences, Xiamen University, Xiamen, Fujian 361102, China. Electronic address: dwzhou@xmu.edu","Dawang Zhou 34678143"
"1480","Luis","Daniel","","Cruz-Zaragoza",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Luis Cruz-Zaragoza 34672953"
"1481","Sven","","","Dennerlein",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Sven Dennerlein 34672953"
"1482","Andreas","","","Linden",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Bioanalytical Mass Spectrometry Group, Max Planck Institute for Biophysical Chemistry, Göttingen, Germany","Andreas Linden 34672953"
"1483","Roya","","","Yousefi",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Roya Yousefi 34672953"
"1484","Elena","","","Lavdovskaia",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Elena Lavdovskaia 34672953"
"1485","Abhishek","","","Aich",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Abhishek Aich 34672953"
"1486","Rebecca","R","","Falk",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Molecular Biology, University Medical Center Göttingen, 37073 Göttingen, Germany","Rebecca Falk 34672953"
"1487","Ridhima","","","Gomkale",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Ridhima Gomkale 34672953"
"1488","Thomas","","","Schöndorf",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Thomas Schöndorf 34672953"
"1489","Markus","T","","Bohnsack",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Molecular Biology, University Medical Center Göttingen, 37073 Göttingen, Germany","Markus Bohnsack 34672953"
"1490","Ricarda","","","Richter-Dennerlein",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Ricarda Richter-Dennerlein 34672953"
"1491","Henning","","","Urlaub",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Bioanalytical Mass Spectrometry Group, Max Planck Institute for Biophysical Chemistry, Göttingen, Germany","Henning Urlaub 34672953"
"1492","Peter","","","Rehling",34672953,"An in vitro system to silence mitochondrial gene expression.","10.1016/j.cell.2021.09.033","Cell","Department of Cellular Biochemistry, University Medical Center Göttingen, 37073 Göttingen, Germany","Peter Rehling 34672953"
"1493","Jeffrey","A","","Hussmann",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Jeffrey Hussmann 34672952"
"1494","Jia","","","Ling",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Jia Ling 34672952"
"1495","Purnima","","","Ravisankar",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Purnima Ravisankar 34672952"
"1496","Jun","","","Yan",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Department of Molecular Biology, Princeton University, Princeton, NJ 08544, USA","Jun Yan 34672952"
"1497","Ann","","","Cirincione",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Ann Cirincione 34672952"
"1498","Albert","","","Xu",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Albert Xu 34672952"
"1499","Danny","","","Simpson",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Danny Simpson 34672952"
"1500","Dian","","","Yang",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Dian Yang 34672952"
"1501","Anne","","","Bothmer",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Editas Medicine, Cambridge, MA 02141, USA","Anne Bothmer 34672952"
"1502","Cecilia","","","Cotta-Ramusino",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Editas Medicine, Cambridge, MA 02141, USA. Electronic address: cecilia.cotta@gmail","Cecilia Cotta-Ramusino 34672952"
"1503","Jonathan","S","","Weissman",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Jonathan Weissman 34672952"
"1504","Britt","","","Adamson",34672952,"Mapping the genetic landscape of DNA double-strand break repair.","10.1016/j.cell.2021.10.002","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Britt Adamson 34672952"
"1505","Peter","J","","Chen",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA 02141, USA","Peter Chen 34653350"
"1506","Jeffrey","A","","Hussmann",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Jeffrey Hussmann 34653350"
"1507","Jun","","","Yan",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Molecular Biology, Princeton University, Princeton, NJ 08544, USA","Jun Yan 34653350"
"1508","Friederike","","","Knipping",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Pediatrics, University of Minnesota, Minneapolis, MN 55454, USA","Friederike Knipping 34653350"
"1509","Purnima","","","Ravisankar",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA","Purnima Ravisankar 34653350"
"1510","Pin-Fang","","","Chen",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Human Neuron Core, Rosamund Stone Zander Translational Neuroscience Center, Boston Children's Hospital, Boston, MA 02115, USA","Pin-Fang Chen 34653350"
"1511","Cidi","","","Chen",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Human Neuron Core, Rosamund Stone Zander Translational Neuroscience Center, Boston Children's Hospital, Boston, MA 02115, USA","Cidi Chen 34653350"
"1512","James","W","","Nelson",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA 02141, USA","James Nelson 34653350"
"1513","Gregory","A","","Newby",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA 02141, USA","Gregory Newby 34653350"
"1514","Mustafa","","","Sahin",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Human Neuron Core, Rosamund Stone Zander Translational Neuroscience Center, Boston Children's Hospital, Boston, MA 02115, USA","Mustafa Sahin 34653350"
"1515","Mark","J","","Osborn",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Pediatrics, University of Minnesota, Minneapolis, MN 55454, USA","Mark Osborn 34653350"
"1516","Jonathan","S","","Weissman",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Cellular and Molecular Pharmacology, University of California, San Francisco, San Francisco, CA 94158, USA","Jonathan Weissman 34653350"
"1517","Britt","","","Adamson",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Department of Molecular Biology, Princeton University, Princeton, NJ 08544, USA","Britt Adamson 34653350"
"1518","David","R","","Liu",34653350,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","10.1016/j.cell.2021.09.018","Cell","Merkin Institute of Transformative Technologies in Healthcare, Broad Institute of Harvard and MIT, Cambridge, MA 02141, USA","David Liu 34653350"
"1519","Nitzan","","","Tal",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Nitzan Tal 34644530"
"1520","Benjamin","R","","Morehouse",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Microbiology, Harvard Medical School, Boston, MA 02115, USA","Benjamin Morehouse 34644530"
"1521","Adi","","","Millman",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Adi Millman 34644530"
"1522","Avigail","","","Stokar-Avihail",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Avigail Stokar-Avihail 34644530"
"1523","Carmel","","","Avraham",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Carmel Avraham 34644530"
"1524","Taya","","","Fedorenko",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Taya Fedorenko 34644530"
"1525","Erez","","","Yirmiya",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Erez Yirmiya 34644530"
"1526","Ehud","","","Herbst",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 7610001, Israel","Ehud Herbst 34644530"
"1527","Alexander","","","Brandis",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Life Sciences Core Facilities, Weizmann Institute of Science, Rehovot 7670001, Israel","Alexander Brandis 34644530"
"1528","Tevie","","","Mehlman",34644530,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","10.1016/j.cell.2021.09.031","Cell","Life Sciences Core Facilities, Weizmann Institute of Science, Rehovot 7670001, Israel","Tevie Mehlman 34644530"
